year,month,day,tempHigh,tempAvg,tempLow,DPHigh,DPAvg,DPLow,humidityHigh,humidityAvg,humidityLow,SLPHigh,SLPAvg,SLPLow,visibilityHigh,visibilityAvg,visibilityLow,windAvg,Rainfall
2015,6,5,34,30,26,29,27,24,94,77,58,1008,1006,1003,6,6,3,5,23.88
2015,6,6,33,29,26,27,26,24,94,83,63,1007,1005,1003,6,5,3,6,4.06
2015,6,7,31,29,26,26,26,25,88,81,70,1007,1005,1003,6,6,6,10,0
2015,6,8,34,30,27,28,27,25,89,77,65,1006,1004,1003,6,6,6,14,0.51
2015,6,9,33,30,27,28,26,25,94,78,65,1005,1004,1002,6,6,6,14,0.25
2015,6,10,34,31,27,29,27,25,84,75,65,1006,1003,1002,6,6,6,18,0
2015,6,11,33,29,24,28,25,22,94,85,62,1005,1004,1002,6,5,1,13,72.9
2015,6,12,32,27,23,26,24,22,90,77,65,1006,1004,1002,6,6,5,8,2.03
2015,6,13,32,29,25,26,25,23,94,85,70,1006,1004,1002,6,6,5,11,5.08
2015,6,14,33,29,25,27,26,23,96,74,60,1005,1003,1001,6,6,6,8,0
2015,6,15,33,30,26,26,26,25,95,82,58,1004,1003,1002,6,6,5,13,16
2015,6,16,32,28,25,26,25,24,96,80,58,1004,1003,1000,6,6,5,8,0.25
2015,6,17,34,29,25,27,26,25,89,75,55,1004,1002,1000,6,6,6,8,0
2015,6,18,34,31,27,27,26,24,89,74,49,1003,1002,999,6,6,3,5,4.06
2015,6,19,35,31,27,27,26,24,89,69,44,1010,1002,999,7,6,5,8,4.06
2015,6,20,36,30,25,26,24,22,84,70,39,1003,1001,999,7,6,4,11,5.08
2015,6,21,31,29,27,26,25,24,95,80,66,1009,1002,999,6,5,4,13,1.02
2015,6,22,29,27,25,26,25,24,95,91,81,1003,1000,997,5,4,2,16,34.04
2015,6,23,28,27,26,27,26,24,95,91,84,1000,998,997,5,4,3,13,2.03
2015,6,24,27,27,27,27,26,24,100,93,81,999,997,995,5,3,2,10,100.08
2015,6,25,28,26,24,27,26,25,95,93,88,996,995,992,4,4,3,10,17.02
2015,6,26,27,26,25,26,26,25,95,93,88,997,995,994,4,3,2,3,10.92
2015,6,27,28,27,25,25,25,24,96,91,81,1004,1000,997,5,4,3,6,16
2015,6,28,31,27,23,26,25,22,93,79,60,1008,1006,1000,5,5,3,6,0
2015,6,29,32,29,26,25,24,23,84,74,63,1009,1007,1005,6,6,5,10,0
2015,6,30,32,29,26,25,24,24,89,72,53,1007,1006,1004,6,6,5,13,0
2015,7,1,32,29,26,27,25,24,94,80,63,1007,1005,1003,6,5,4,13,0
2015,7,2,31,28,25,27,25,23,96,86,76,1007,1004,1002,6,5,3,10,7.11
2015,7,3,33,29,25,27,26,25,96,81,63,1005,1003,1001,6,6,5,10,0
2015,7,4,33,29,26,28,27,25,94,82,68,1003,1001,999,5,5,5,10,3.05
2015,7,5,33,29,26,28,27,25,94,81,70,1002,999,997,6,5,5,10,0
2015,7,6,33,29,26,27,26,24,95,77,58,1000,998,996,6,5,3,8,2.03
2015,7,7,34,29,25,27,26,24,91,79,56,1001,998,995,6,5,2,3,2.03
2015,7,8,29,28,26,26,26,25,89,85,77,1001,999,997,6,5,3,3,3.05
2015,7,9,27,26,25,26,25,25,100,93,84,1003,1001,1000,5,3,1,11,38.1
2015,7,10,33,29,25,27,26,25,94,82,60,1004,1002,1001,6,6,3,13,2.03
2015,7,11,33,30,26,27,26,25,93,77,63,1005,1004,1002,6,6,5,10,0
2015,7,12,33,29,25,28,27,25,89,78,68,1006,1003,1001,6,6,5,8,0
2015,7,13,33,30,27,28,27,26,89,79,62,1004,1001,999,6,6,6,10,0
2015,7,14,33,29,26,28,27,25,89,81,68,1002,1000,997,6,5,5,8,0.76
2015,7,15,32,29,26,28,27,25,94,87,73,1000,999,997,5,4,3,8,23.11
2015,7,16,32,28,25,27,26,26,91,80,65,1000,998,996,6,6,5,10,0
2015,7,17,31,29,26,27,26,25,94,88,76,1000,998,996,6,4,2,8,0.51
2015,7,18,31,28,25,26,26,25,96,90,71,1001,1000,999,5,4,2,16,40.89
2015,7,19,27,26,25,26,25,24,100,92,84,1002,1000,999,6,5,2,8,19.05
2015,7,20,32,28,24,27,26,24,96,86,68,1002,1000,998,27,6,3,14,1.02
2015,7,21,33,29,25,28,27,25,95,85,68,1004,1002,1001,6,6,5,11,1.02
2015,7,22,31,29,26,27,26,25,95,88,77,1007,1005,1003,6,6,4,8,8.89
2015,7,23,31,28,25,28,26,24,100,91,79,1008,1006,1005,6,5,3,10,11.94
2015,7,24,26,26,24,26,26,25,100,99,92,1008,1006,1004,5,3,2,8,28.96
2015,7,25,26,26,25,26,26,25,100,98,92,1006,1002,999,4,2,1,18,73.91
2015,7,26,25,24,24,25,24,24,100,98,94,1001,998,997,3,2,2,8,27.94
2015,7,27,29,27,24,27,25,24,100,91,84,999,997,995,6,4,2,13,11.94
2015,7,28,30,27,24,26,25,24,96,87,66,1000,997,995,6,5,3,11,13.97
2015,7,29,28,26,24,25,24,23,94,87,68,996,993,991,5,4,2,16,16
2015,7,30,26,24,24,25,24,23,100,93,83,998,991,987,5,3,1,24,37.08
2015,7,31,26,24,23,25,24,24,96,92,88,998,995,992,5,3,2,13,62.99
2015,8,1,28,26,24,26,24,24,92,89,81,1005,1003,1001,6,5,3,11,0
2015,8,2,32,28,25,26,26,24,89,81,71,1007,1005,1003,6,6,6,8,0
2015,8,3,32,29,26,27,26,24,94,79,68,1007,1005,1003,6,5,5,8,0
2015,8,4,32,29,26,28,27,25,94,81,63,1005,1003,1002,5,5,5,8,0
2015,8,5,32,29,26,27,26,25,95,79,65,1004,1002,999,5,5,5,10,0
2015,8,6,33,29,26,27,27,25,95,78,65,1003,1001,998,6,5,5,10,0
2015,8,7,33,30,27,28,27,26,100,79,58,1004,1002,1000,5,5,3,5,0
2015,8,8,32,29,25,26,26,25,96,81,65,1004,1002,1000,5,5,3,5,3.05
2015,8,9,32,29,27,27,25,23,94,77,49,1003,1001,999,6,6,5,5,0.51
2015,8,10,35,31,26,27,25,24,90,72,49,1004,1001,999,6,6,5,6,0
2015,8,11,32,29,26,27,27,25,95,83,70,1007,1004,1002,6,5,5,6,1.02
2015,8,12,33,30,26,27,26,25,87,75,60,1007,1005,1003,7,5,5,6,2.03
2015,8,13,33,30,27,28,27,25,90,80,65,1007,1005,1003,14,6,5,8,0
2015,8,14,32,29,26,27,26,25,91,81,63,1007,1005,1003,6,6,5,8,1.02
2015,8,15,31,29,26,27,26,25,89,82,68,1008,1007,1005,6,6,5,11,0
2015,8,16,31,28,24,26,26,24,95,84,68,1009,1007,1005,6,5,2,13,27.94
2015,8,17,31,28,25,26,26,25,96,88,68,1009,1007,1005,6,4,2,13,27.94
2015,8,18,27,26,25,26,26,24,100,94,88,1010,1008,1006,5,4,1,11,30.99
2015,8,19,30,28,25,28,26,24,100,92,81,1008,1006,1005,4,4,3,16,10.92
2015,8,20,28,27,25,28,27,25,99,93,87,1006,1005,1003,5,4,3,10,3.05
2015,8,21,31,28,25,26,25,24,96,78,58,1006,1004,1001,5,5,5,8,0.51
2015,8,22,33,29,26,27,26,25,91,78,58,1004,1001,999,6,6,5,10,0
2015,8,23,32,29,26,27,26,25,89,79,65,1004,1002,1000,5,5,5,10,0
2015,8,24,33,29,25,26,26,25,89,76,58,1006,1002,1000,6,6,5,8,0.25
2015,8,25,33,29,25,26,26,25,95,80,58,1003,1002,999,6,5,3,10,0
2015,8,26,34,30,26,27,26,25,94,76,53,1004,1002,1000,6,6,5,6,0
2015,8,27,34,30,26,29,25,24,89,75,53,1006,1004,1002,6,6,5,11,3.05
2015,8,28,32,29,25,26,25,24,94,78,58,1007,1005,1002,6,5,3,11,7.11
2015,8,29,31,28,25,27,26,25,94,85,60,1007,1005,1003,5,5,3,13,2.03
2015,8,30,29,27,25,27,26,25,96,93,84,1007,1005,1004,5,4,2,10,24.89
2015,8,31,29,27,26,26,26,25,94,91,84,1007,1005,1003,5,4,2,11,21.08
2015,9,1,27,26,25,26,26,25,100,94,88,1005,1003,1001,4,3,1,11,9.91
2015,9,2,31,28,24,26,25,24,96,86,70,1005,1003,1002,27,6,3,18,0
2015,9,3,30,28,26,26,25,24,95,83,66,1009,1007,1004,6,5,3,5,0
2015,9,4,33,29,26,27,25,25,94,78,58,1010,1008,1006,6,5,5,5,0
2015,9,5,33,30,27,27,26,25,89,77,60,1010,1007,1005,6,5,5,5,0
2015,9,6,33,30,27,26,26,25,94,77,63,1009,1007,1004,27,6,5,10,0
2015,9,7,33,29,25,27,26,25,94,79,58,1008,1006,1004,5,5,5,8,0
2015,9,8,33,30,26,28,26,25,94,77,60,1007,1005,1003,6,6,5,5,0
2015,9,9,33,30,27,27,26,25,95,79,62,1006,1005,1002,5,4,3,2,3.05
2015,9,10,34,30,26,28,26,24,95,76,49,1008,1006,1004,5,5,5,5,0.51
2015,9,11,34,30,26,28,26,25,89,73,38,1009,1007,1004,6,6,5,5,0
2015,9,12,33,29,24,27,26,25,92,73,53,1008,1006,1004,6,6,3,11,18.03
2015,9,13,34,30,26,27,26,24,95,79,60,1008,1006,1003,6,5,3,3,7.11
2015,9,14,34,31,27,27,26,25,95,76,58,1007,1005,1002,6,6,5,8,0
2015,9,15,34,30,26,26,25,24,89,76,53,1007,1005,1003,6,5,4,8,2.03
2015,9,16,34,30,26,27,26,24,89,72,49,1007,1004,1002,6,6,5,8,0
2015,9,17,34,31,28,28,27,26,94,79,60,1006,1004,1002,6,5,5,2,0
2015,9,18,34,31,27,28,27,26,90,79,60,1006,1004,1001,6,5,3,5,1.02
2015,9,19,31,28,25,26,25,24,94,86,60,1044,1007,1003,6,5,3,10,1.02
2015,9,20,32,28,24,26,25,24,96,81,58,1008,1006,1004,5,5,3,14,0.51
2015,9,21,31,28,26,26,26,25,94,86,71,1008,1006,1004,5,5,2,13,0.51
2015,9,22,33,29,26,27,26,25,89,76,60,1008,1006,1004,6,6,5,18,0
2015,9,23,31,28,26,27,26,25,94,87,73,1008,1006,1004,6,5,3,10,6.1
2015,9,24,28,27,26,26,26,24,95,90,84,1007,1005,1003,5,4,3,8,2.03
2015,9,25,32,29,25,28,26,25,96,83,58,1007,1005,1002,27,6,3,5,3.05
2015,9,26,34,30,27,26,25,24,94,73,51,1007,1005,1004,5,4,2,3,0
2015,9,27,34,29,25,26,24,23,89,71,47,1008,1006,1004,5,5,0,5,0
2015,9,28,33,29,26,26,24,23,96,70,46,1009,1007,1005,5,5,3,2,0
2015,9,29,34,30,26,27,25,22,94,70,39,1009,1007,1005,5,5,2,3,0
2015,9,30,35,31,27,28,26,25,84,72,53,1011,1009,1007,6,5,5,0,0
2015,10,1,33,28,23,28,25,22,94,76,46,1013,1011,1008,6,5,3,5,58.93
2015,10,2,32,29,25,27,26,24,94,81,63,1012,1009,1007,5,5,5,5,0.51
2015,10,3,33,29,26,26,26,24,94,77,60,1011,1008,1005,5,5,3,5,0.51
2015,10,4,33,29,25,26,24,22,95,76,49,1011,1008,1005,5,5,3,5,9.91
2015,10,5,32,28,25,27,26,25,92,79,60,1010,1008,1005,6,5,3,2,1.02
2015,10,6,32,29,26,27,26,25,94,81,60,1009,1007,1004,27,5,3,5,1.02
2015,10,7,33,29,26,26,25,24,94,76,49,1009,1007,1005,6,5,3,8,2.03
2015,10,8,26,26,25,26,24,24,95,93,84,1008,1004,1001,6,4,2,6,17.02
2015,10,9,31,28,24,26,24,24,94,83,60,1006,1004,1000,6,5,3,8,0
2015,10,10,33,28,24,26,24,23,95,84,65,1008,1007,1005,6,5,3,3,24.89
2015,10,11,31,27,23,26,24,23,94,82,63,1010,1009,1007,6,5,3,0,0.76
2015,10,12,31,28,24,26,24,23,94,83,58,1012,1009,1007,6,5,3,0,0
2015,10,13,29,26,23,25,24,23,94,87,69,1013,1011,1008,6,5,1,3,5.08
2015,10,14,31,27,23,26,23,22,89,77,60,1014,1012,1005,5,5,4,3,0
2015,10,15,31,27,24,25,24,22,94,80,51,1015,1013,1010,5,4,3,0,0
2015,10,16,32,28,24,25,24,20,94,76,56,1015,1012,1010,5,5,3,0,0
2015,10,17,32,28,25,25,24,22,94,74,51,1014,1011,1009,5,4,3,6,0
2015,10,18,32,28,25,26,24,23,94,75,51,1014,1012,1010,5,4,3,3,0
2015,10,19,32,28,25,25,24,23,94,75,51,1014,1011,1008,5,3,1,0,0
2015,10,20,32,28,24,25,24,22,96,75,51,1012,1009,1001,5,4,2,0,0
2015,10,21,32,28,24,25,24,23,96,75,53,1012,1009,1007,4,4,1,0,0
2015,10,22,33,28,23,25,23,20,97,71,42,1013,1010,1004,5,4,2,2,0
2015,10,23,33,29,24,25,23,20,97,72,46,1012,1010,1007,5,4,3,2,0
2015,10,24,32,28,24,25,21,17,88,65,31,1013,1011,1009,5,4,3,2,0
2015,10,25,32,28,23,25,23,22,89,75,47,1014,1012,1010,4,4,3,2,0
2015,10,26,32,28,24,25,23,18,97,73,33,1015,1012,1010,5,3,0,2,0
2015,10,27,33,28,23,25,23,22,94,72,44,1014,1012,1010,6,4,3,0,0
2015,10,28,33,28,23,24,22,20,94,68,39,1014,1012,1011,5,4,3,2,0
2015,10,29,32,28,24,24,23,20,94,70,42,1015,1013,1011,5,4,3,2,0
2015,10,30,27,26,24,26,23,22,95,90,79,1015,1014,1004,5,3,1,2,2.03
2015,10,31,24,23,22,23,22,21,97,88,76,1016,1014,1013,5,5,3,2,2.03
2015,11,1,24,23,22,23,21,20,89,85,76,1016,1014,1013,5,5,5,6,1.02
2015,11,2,30,26,22,24,22,19,91,75,46,1015,1014,1012,6,5,3,3,0
2015,11,3,31,27,22,23,22,20,97,77,49,1015,1013,1011,6,5,3,2,0
2015,11,4,31,27,23,23,22,20,93,71,42,1014,1011,1009,6,5,3,0,0
2015,11,5,31,27,23,23,22,20,93,69,42,1014,1011,1009,6,5,3,6,0
2015,11,6,32,27,22,22,21,18,91,66,37,1013,1011,1009,5,5,3,3,0
2015,11,7,32,27,22,23,19,14,91,59,23,1014,1012,1010,5,4,3,8,0
2015,11,8,30,25,20,20,19,17,88,63,39,1015,1013,1011,4,3,2,10,0
2015,11,9,30,26,21,26,18,12,88,62,22,1014,1012,1010,5,4,3,2,0
2015,11,10,30,25,20,22,21,18,94,73,50,1013,1011,1008,4,3,3,3,0
2015,11,11,31,27,22,22,20,18,89,67,47,1013,1011,1009,5,5,3,0,0
2015,11,12,31,26,21,22,19,18,94,68,39,1014,1012,1010,5,4,2,5,0
2015,11,13,29,24,20,22,20,18,96,71,44,1014,1012,1010,5,4,2,5,0
2015,11,14,29,24,20,22,19,15,96,70,37,1013,1010,1008,4,4,3,3,0
2015,11,15,30,25,20,22,20,18,94,72,42,1013,1011,1008,4,4,3,2,0
2015,11,16,29,24,21,23,21,20,96,77,47,1012,1011,1009,4,4,3,3,0
2015,11,17,28,24,21,23,22,20,95,79,56,1013,1011,1009,4,3,2,0,0
2015,11,18,24,23,21,23,21,20,91,82,73,1016,1014,1011,4,3,3,5,0.76
2015,11,19,29,24,19,22,21,19,94,76,50,1015,1013,1011,6,5,1,10,0
2015,11,20,31,26,20,24,21,19,89,79,49,1015,1012,1010,5,4,3,3,0
2015,11,21,32,27,21,22,21,19,91,67,42,1014,1012,1010,7,5,2,3,0
2015,11,22,32,26,20,22,21,18,94,70,37,1014,1012,1010,6,5,3,3,0
2015,11,23,31,25,19,21,19,17,94,66,33,1015,1013,1011,5,4,3,5,0
2015,11,24,30,24,19,20,18,13,94,67,25,1015,1012,1010,5,4,3,0,0
2015,11,25,29,23,18,21,19,17,96,70,38,1014,1012,1009,5,4,3,2,0
2015,11,26,31,24,18,19,17,10,94,62,18,1014,1011,1009,5,4,3,2,0
2015,11,27,29,24,18,20,18,15,94,71,37,1014,1011,1009,4,4,3,2,0
2015,11,28,29,24,19,20,18,15,94,70,38,1017,1015,1013,4,4,3,3,0
2015,11,29,28,23,18,19,18,17,93,68,44,1017,1015,1014,4,3,2,5,0
2015,11,30,29,24,19,21,19,17,89,64,48,1017,1014,1012,4,3,2,11,0
2015,12,1,29,24,20,22,19,18,89,71,48,1015,1013,1011,4,3,2,2,0
2015,12,2,27,24,21,22,21,20,89,76,59,1015,1013,1012,4,3,2,0,0.25
2015,12,3,25,23,22,22,21,20,95,84,73,1015,1014,1012,3,2,0,0,2.03
2015,12,4,28,24,22,22,19,16,95,74,51,1015,1013,1011,4,4,3,8,0
2015,12,5,28,24,20,21,19,17,100,74,54,1015,1013,1012,4,3,0,5,0
2015,12,6,28,23,19,20,18,15,94,71,45,1015,1013,1011,4,3,2,5,0
2015,12,7,28,24,19,19,18,16,88,66,38,1016,1014,1012,4,3,2,3,0
2015,12,8,28,23,19,21,18,16,94,73,40,1016,1013,1011,4,3,2,0,0
2015,12,9,27,23,19,22,19,17,96,76,52,1017,1014,1011,4,3,0,5,0
2015,12,10,27,22,18,20,18,16,94,74,44,1016,1013,1010,4,3,2,3,0
2015,12,11,28,22,17,21,18,16,94,73,48,1014,1012,1010,4,3,1,2,0
2015,12,12,29,23,18,21,19,17,88,74,50,1014,1011,1010,4,3,3,2,0
2015,12,13,28,23,19,21,21,19,96,77,56,1014,1013,1011,4,3,1,3,0
2015,12,14,28,24,21,23,21,20,94,81,66,1014,1012,1010,4,3,1,3,0
2015,12,15,26,23,21,21,19,18,88,77,64,1014,1013,1011,3,3,2,5,0
2015,12,16,27,23,19,19,15,13,88,64,44,1016,1014,1012,4,3,2,11,0
2015,12,17,25,20,15,14,10,4,94,54,26,1016,1014,1012,4,3,2,6,0
2015,12,18,18,17,16,17,15,14,94,90,77,1016,1015,1013,4,3,1,2,0
2015,12,19,26,21,16,17,14,12,94,66,42,1019,1016,1014,4,4,4,13,0
2015,12,20,25,20,16,17,14,11,88,65,47,1019,1016,1014,4,3,2,8,0
2015,12,21,24,19,14,15,12,10,88,64,41,1018,1016,1014,5,4,2,8,0
2015,12,22,26,20,13,16,13,11,88,68,27,1020,1018,1016,4,4,3,8,0
2015,12,23,27,21,15,17,14,12,83,64,32,1019,1016,1013,4,3,3,10,0
2015,12,24,27,21,16,15,13,10,87,57,27,1018,1015,1013,4,4,3,8,0
2015,12,25,25,21,17,16,14,13,73,62,47,1017,1016,1014,3,3,3,13,0
2015,12,26,24,20,15,15,13,12,88,62,37,1017,1016,1013,4,3,3,11,0
2015,12,27,25,19,13,15,13,10,94,65,28,1017,1016,1014,4,3,1,3,0
2015,12,28,25,19,13,15,14,12,92,63,38,1020,1017,1016,4,3,2,5,0
2015,12,29,24,19,13,17,16,12,94,76,52,1019,1016,1014,3,3,2,2,0
2015,12,30,25,19,13,19,16,14,100,77,46,1017,1015,1014,3,2,0,2,0
2015,12,31,26,20,15,19,17,15,94,78,50,1019,1017,1016,4,3,1,2,0
2016,1,1,26,20,14,18,17,13,100,75,44,1020,1018,1016,4,3,0,5,0
2016,1,2,24,19,14,18,16,15,94,75,44,1019,1017,1014,4,3,1,5,0
2016,1,3,26,20,14,18,17,15,90,71,46,1018,1016,1014,4,3,2,5,0
2016,1,4,25,20,14,18,16,14,100,73,42,1019,1016,1014,3,2,0,2,0
2016,1,5,26,21,16,16,15,14,94,74,42,1017,1015,1014,4,3,1,3,0
2016,1,6,26,21,16,17,16,14,95,74,46,1019,1015,1013,4,3,1,5,0
2016,1,7,26,20,14,18,16,14,94,71,42,1019,1016,1014,4,3,1,5,0
2016,1,8,26,21,15,19,17,13,94,76,44,1018,1015,1013,3,2,1,3,0
2016,1,9,27,21,15,24,19,15,100,84,61,1015,1013,1011,4,3,2,3,0
2016,1,10,27,22,18,21,19,17,94,76,52,1018,1015,1013,4,3,2,2,0
2016,1,11,25,21,18,20,19,18,100,85,57,1017,1015,1013,3,2,0,5,0
2016,1,12,26,20,14,15,13,9,88,62,31,1017,1014,1012,4,3,2,5,0
2016,1,13,25,19,13,17,14,12,88,70,38,1015,1013,1011,4,3,1,2,0
2016,1,14,25,19,14,16,14,11,94,70,41,1017,1014,1012,4,3,2,3,0
2016,1,15,25,19,14,15,13,11,94,63,31,1014,1012,1010,4,3,2,5,0
2016,1,16,27,21,14,17,13,7,96,63,20,1014,1012,1009,4,3,2,2,0
2016,1,17,27,21,15,16,13,7,94,58,20,1015,1012,1010,4,3,1,6,0
2016,1,18,27,20,13,17,13,10,88,59,29,1015,1012,1010,4,3,2,6,0
2016,1,19,27,21,14,17,14,12,88,60,32,1015,1012,1010,3,3,2,6,0
2016,1,20,27,21,15,17,14,11,88,59,26,1015,1013,1012,4,3,2,2,0
2016,1,21,21,19,18,18,17,16,94,84,68,1016,1015,1013,3,2,0,2,2.03
2016,1,22,23,20,17,18,13,4,94,63,15,1018,1016,1014,4,3,2,13,0
2016,1,23,22,18,14,15,14,13,88,73,57,1019,1017,1014,3,2,1,13,0
2016,1,24,23,18,13,15,12,6,94,67,21,1020,1016,1014,4,2,0,11,0
2016,1,25,23,18,13,14,12,8,88,61,33,1017,1014,1012,4,3,2,13,0
2016,1,26,24,18,12,13,9,5,90,53,21,1017,1014,1013,4,4,2,5,0
2016,1,27,24,19,13,13,9,4,88,53,18,1017,1014,1012,4,3,3,5,0
2016,1,28,24,19,15,17,13,8,94,70,43,1016,1014,1012,4,4,3,2,0
2016,1,29,25,20,16,18,15,12,94,68,40,1017,1015,1013,4,3,1,5,0
2016,1,30,25,21,16,18,16,8,94,76,34,1016,1014,1012,3,2,0,0,0
2016,1,31,27,21,16,19,17,13,88,71,46,1016,1013,1011,3,3,1,2,0
2016,2,1,27,22,17,20,18,15,94,76,50,1017,1014,1013,4,3,2,3,0
2016,2,2,25,21,16,20,18,16,100,84,69,1017,1015,1013,3,1,0,5,0
2016,2,3,28,22,16,19,17,13,94,67,32,1016,1013,1011,4,3,0,3,0
2016,2,4,29,23,17,17,12,1,73,48,8,1017,1014,1012,4,3,3,11,0
2016,2,5,28,21,14,14,11,5,82,50,18,1016,1013,1011,4,4,3,8,0
2016,2,6,27,20,13,13,9,4,68,42,14,1015,1012,1010,4,3,2,8,0
2016,2,7,28,21,13,24,14,9,88,57,25,1016,1014,1012,4,3,1,5,0
2016,2,8,29,22,16,19,14,7,94,61,19,1017,1013,1011,4,3,1,3,0
2016,2,9,27,22,17,20,18,14,94,74,40,1016,1013,1011,4,3,1,3,0
2016,2,10,26,23,21,21,19,18,88,76,54,1014,1012,1010,4,4,3,5,0
2016,2,11,27,22,16,19,18,15,94,74,43,1014,1011,1009,4,3,0,3,0
2016,2,12,28,23,18,22,20,17,89,75,59,1013,1011,1010,4,3,3,8,0
2016,2,13,29,25,21,21,20,19,94,73,50,1014,1012,1011,4,3,0,6,0
2016,2,14,29,24,19,22,20,18,96,76,58,1015,1013,1012,4,3,1,5,0
2016,2,15,31,26,20,21,19,17,94,69,34,1016,1014,1012,4,3,0,3,0
2016,2,16,32,27,21,20,18,14,88,59,29,1019,1015,1013,4,3,2,3,0
2016,2,17,32,26,20,20,18,14,83,57,26,1017,1015,1012,4,3,1,6,0
2016,2,18,31,26,20,22,19,16,83,63,33,1016,1013,1011,3,2,1,11,0
2016,2,19,32,26,21,21,18,16,91,60,29,1016,1013,1011,4,4,2,6,0
2016,2,20,31,26,21,23,21,17,89,73,52,1015,1012,1010,4,4,3,14,0
2016,2,21,30,26,22,24,22,20,88,75,55,1013,1011,1009,4,3,3,16,0
2016,2,22,30,28,25,24,23,21,89,78,56,1015,1013,1011,4,4,3,18,0
2016,2,23,30,27,24,24,23,21,94,78,58,1015,1013,1011,4,4,4,18,0
2016,2,24,26,24,22,24,22,19,94,85,78,1016,1014,1012,4,4,3,10,0
2016,2,25,26,23,22,21,19,17,94,78,61,1017,1015,1013,4,4,4,14,0
2016,2,26,31,26,22,21,19,16,83,66,43,1018,1015,1013,5,4,4,13,0
2016,2,27,31,27,23,22,19,17,87,61,31,1017,1016,1013,5,4,2,11,0
2016,2,28,31,26,21,26,21,18,88,68,35,1020,1016,1014,4,3,2,6,0
2016,2,29,31,26,21,26,22,17,89,73,48,1019,1016,1013,5,3,1,6,0
2016,3,1,32,26,21,22,19,15,94,65,29,1017,1014,1011,4,3,0,5,0
2016,3,2,33,27,21,22,20,18,89,64,34,1016,1014,1012,4,3,2,6,0
2016,3,3,32,27,22,23,21,19,94,72,42,1017,1014,1012,4,3,1,5,0
2016,3,4,31,26,20,26,22,17,84,71,47,1015,1012,1010,5,5,3,6,0
2016,3,5,31,26,21,24,22,19,89,74,39,1014,1011,1008,5,3,1,5,0
2016,3,6,31,26,21,24,22,20,94,70,47,1014,1011,1008,4,3,0,5,0
2016,3,7,32,28,23,22,19,16,89,59,28,1013,1010,1008,4,3,3,8,0
2016,3,8,33,27,21,25,23,21,94,77,55,1013,1010,1008,4,3,1,6,0
2016,3,9,33,28,23,25,23,20,94,73,37,1012,1010,1008,5,3,0,6,0
2016,3,10,33,28,23,26,22,19,99,70,46,1013,1011,1009,5,4,3,10,0
2016,3,11,32,28,23,25,24,22,96,76,56,1013,1011,1009,4,4,3,6,0
2016,3,12,32,29,26,25,24,24,94,80,62,1011,1010,1008,4,3,0,10,0
2016,3,13,32,28,25,25,22,17,94,70,51,1013,1011,1010,4,3,1,8,0
2016,3,14,35,29,23,21,15,7,62,41,11,1013,1011,1009,4,4,3,14,0
2016,3,15,34,28,22,19,15,10,73,46,14,1013,1010,1008,6,4,2,11,0
2016,3,16,33,28,22,22,21,17,83,60,34,1012,1010,1008,5,4,2,5,0
2016,3,17,33,28,23,23,21,18,83,59,31,1014,1011,1009,5,5,3,10,0
2016,3,18,33,28,23,25,18,11,89,53,26,1012,1010,1007,5,4,3,8,0
2016,3,19,32,27,22,26,22,18,89,69,49,1011,1009,1006,4,3,3,8,0
2016,3,20,31,27,24,26,23,21,89,78,64,1012,1009,1007,4,4,3,10,0
2016,3,21,32,28,24,26,23,20,89,72,49,1010,1007,1005,4,4,3,14,0
2016,3,22,32,27,21,25,22,17,89,67,42,1010,1007,1005,6,5,1,14,10.92
2016,3,23,32,28,24,25,23,19,96,73,39,1011,1009,1007,6,4,2,14,0
2016,3,24,31,27,22,26,24,21,89,74,44,1014,1012,1010,5,4,3,8,0
2016,3,25,34,28,23,25,22,18,84,60,34,1014,1012,1010,6,5,3,8,0
2016,3,26,32,28,23,26,24,20,100,78,56,1014,1011,1009,5,3,0,5,0
2016,3,27,32,28,24,24,22,19,94,66,42,1015,1013,1011,6,5,3,10,0
2016,3,28,31,26,22,25,23,20,94,75,56,1014,1012,1010,4,4,1,16,33.02
2016,3,29,31,26,21,24,22,21,95,71,51,1014,1012,1010,4,4,3,10,0
2016,3,30,32,28,24,25,23,21,89,70,56,1015,1013,1010,5,4,3,8,0
2016,3,31,32,28,25,25,24,23,94,74,53,1014,1011,1009,5,4,3,10,11.94
2016,4,1,26,22,19,20,18,16,96,77,48,1015,1010,1007,6,5,3,18,0
2016,4,2,31,25,19,24,22,18,84,73,58,1012,1010,1008,5,4,3,5,0
2016,4,3,32,28,24,26,24,22,89,75,56,1013,1011,1009,5,4,3,11,0
2016,4,4,30,28,26,25,24,23,89,79,66,1012,1009,1006,4,4,3,14,0
2016,4,5,31,28,25,27,24,17,100,76,54,1009,1007,1005,5,4,3,16,0
2016,4,6,32,29,26,26,25,24,84,74,58,1010,1008,1006,5,4,3,19,0
2016,4,7,32,29,26,27,26,25,95,80,63,1010,1008,1006,5,4,3,14,0
2016,4,8,32,29,26,27,25,21,95,76,56,1011,1008,1005,5,4,3,11,0
2016,4,9,33,29,26,27,26,23,100,81,66,1010,1008,1007,5,4,3,11,0
2016,4,10,32,29,25,26,25,21,89,74,58,1017,1009,1007,6,5,2,14,0
2016,4,11,33,30,27,27,26,22,89,77,62,1009,1006,1004,6,5,3,13,0
