year,month,day,temp high,temp avg,temp low,DP high,DP avg,DP low,humidity high,humidity avg,humidity low,SLP high,SLP avg,SLP low,visibility high,visibility avg,visibility low,wind high,wind avg,wind high,Rainfall,,
2008,9,21,30,29,28,25,24,24,84,79,74,1007,1005,1002,7,7,4,14,8,-,0,"Rain , Thunderstorm",
2008,9,22,29,27,26,25,24,23,94,82,74,1006,1004,1002,7,6,5,19,13,-,0,Rain,
2008,9,23,30,28,26,25,24,24,89,81,74,1005,1004,1002,8,7,3,34,14,-,0,Rain,
2008,9,24,31,28,26,25,24,23,89,74,66,1005,1003,1001,10,8,6,19,13,-,0, ,
2008,9,25,30,29,28,25,23,22,84,71,62,1004,1004,1003,8,8,7,27,18,-,0, ,
2008,9,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2008,9,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2008,9,28,28,27,26,25,24,24,89,88,84,1006,1005,1004,6,5,5,19,14,-,0, ,
2008,9,29,29,27,26,25,24,23,89,80,74,1009,1007,1005,7,6,5,14,11,-,0, ,
2008,9,30,30,28,26,25,24,23,89,79,66,1009,1007,1005,8,6,4,14,3,-,0, ,
2008,10,1,31,29,27,25,24,22,84,72,58,1006,1005,1002,8,7,5,23,8,-,0, ,
2008,10,2,28,27,25,24,23,23,94,83,74,1009,1008,1006,7,6,4,19,13,-,0, ,
2008,10,3,29,27,26,25,24,22,89,78,66,1011,1010,1008,8,7,6,13,8,-,0, ,
2008,10,4,30,28,26,25,24,23,89,78,70,1011,1008,1006,8,7,5,13,5,-,0, ,
2008,10,5,29,27,26,25,24,23,94,81,70,1012,1009,1006,8,7,5,14,10,-,0,Rain,
2008,10,6,30,28,26,27,24,23,89,82,70,1010,1008,1005,7,6,5,13,10,-,0, ,
2008,10,7,29,27,25,25,24,23,94,85,74,1010,1008,1006,10,8,5,23,11,-,0,Rain,
2008,10,8,30,28,25,25,24,23,94,83,70,1010,1008,1006,9,7,6,19,11,-,0, ,
2008,10,9,30,28,26,25,24,24,89,80,74,1012,1010,1009,8,7,5,19,13,-,0, ,
2008,10,10,30,28,27,25,24,24,89,77,70,1013,1011,1009,7,6,5,13,6,-,0,Thunderstorm,
2008,10,11,31,29,27,26,24,23,89,73,62,1013,1011,1008,6,5,2,16,6,-,0, ,
2008,10,12,31,28,26,25,24,23,94,76,62,1012,1010,1007,7,6,3,14,8,-,0, ,
2008,10,13,32,29,27,26,25,23,89,74,62,1010,1008,1006,6,5,3,19,6,-,0, ,
2008,10,14,31,29,27,25,24,24,84,74,66,1012,1010,1007,6,5,4,11,5,-,0, ,
2008,10,15,32,29,27,26,25,24,89,78,66,1012,1010,1009,5,5,3,11,6,-,0, ,
2008,10,16,32,30,28,26,26,25,89,75,66,1012,1009,1007,6,5,5,19,10,-,0, ,
2008,10,17,33,30,28,25,23,19,84,65,43,1010,1008,1006,8,6,5,23,13,-,0, ,
2008,10,18,32,29,27,25,24,23,84,73,62,1011,1009,1007,6,5,5,19,10,-,0, ,
2008,10,19,32,29,27,25,24,22,84,71,62,1010,1008,1006,7,5,4,16,10,-,0, ,
2008,10,20,31,29,27,25,24,23,79,74,62,1009,1008,1006,7,6,6,21,10,-,0, ,
2008,10,21,31,29,28,26,24,23,84,75,66,1010,1008,1006,8,6,5,11,6,-,0, ,
2008,10,22,32,29,27,26,25,23,89,74,66,1010,1008,1006,6,5,4,11,6,-,0, ,
2008,10,23,30,28,26,26,24,22,89,77,66,1012,1009,1007,8,6,4,14,8,-,0,Rain,
2008,10,24,30,28,26,26,24,24,94,84,74,1011,1009,1007,7,6,4,19,11,-,0,Rain,
2008,10,25,27,26,24,25,23,22,94,88,79,1010,1007,1005,7,6,4,19,10,-,0,Rain,
2008,10,26,28,26,23,24,23,21,94,83,70,1007,1004,1001,10,6,4,14,10,-,0,Rain,
2008,10,27,28,27,25,25,23,22,89,84,78,1010,1006,1004,8,6,4,23,16,-,0, ,
2008,10,28,29,27,24,23,22,21,83,75,66,1011,1009,1007,8,7,5,19,13,-,0, ,
2008,10,29,28,26,23,22,21,19,88,73,65,1010,1008,1006,6,6,5,19,8,-,0, ,
2008,10,30,28,27,25,24,22,21,79,74,66,1010,1009,1007,7,6,4,19,10,-,0, ,
2008,10,31,27,26,26,22,22,22,78,76,74,1011,1010,1010,5,5,4,10,8,-,0, ,
2008,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2008,11,2,26,26,25,22,22,22,83,80,78,1009,1009,1009,5,5,5,0,0,-,0, ,
2008,11,3,30,27,24,22,21,19,83,69,55,1011,1010,1008,7,6,5,11,3,-,0, ,
2008,11,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2008,11,5,26,24,24,24,21,2,94,82,21,1009,1007,1006,5,4,4,19,5,-,0,Rain,
2008,11,6,30,28,25,23,22,22,83,72,62,1010,1009,1007,10,8,6,13,8,-,0, ,
2008,11,7,31,28,26,23,23,21,83,70,55,1012,1010,1007,8,7,5,14,10,-,0, ,
2008,11,8,31,28,25,23,21,20,83,64,55,1012,1009,1002,7,6,5,14,8,-,0, ,
2008,11,9,30,27,24,23,21,19,83,68,55,1012,1010,1008,8,6,5,23,10,-,0, ,
2008,11,10,30,28,25,23,21,18,89,68,48,1013,1011,1009,9,6,5,13,8,-,0, ,
2008,11,11,29,27,24,22,21,18,83,72,51,1013,1011,1009,10,6,4,14,6,-,0, ,
2008,11,12,29,26,23,21,19,17,83,64,48,1013,1010,1008,7,6,4,11,3,-,0, ,
2008,11,13,29,26,22,21,19,18,88,69,51,1012,1010,1008,8,6,5,11,3,-,0, ,
2008,11,14,27,24,22,21,19,18,88,76,58,1010,1010,1008,6,5,5,10,2,-,0, ,
2008,11,15,28,27,25,23,20,18,89,69,54,1010,1009,1008,8,6,5,11,8,-,0, ,
2008,11,16,29,27,25,22,19,15,78,64,45,1011,1009,1008,6,5,5,11,3,-,0, ,
2008,11,17,28,26,23,20,17,16,78,60,51,1011,1008,1007,9,7,5,19,14,-,0, ,
2008,11,18,29,26,23,18,16,12,73,53,35,1011,1010,1008,8,6,5,23,13,-,0, ,
2008,11,19,28,24,22,20,18,16,78,65,48,1013,1011,1010,8,6,4,16,6,-,0, ,
2008,11,20,29,27,24,22,19,14,89,64,40,1015,1012,1010,6,5,4,14,6,-,0, ,
2008,11,21,29,27,24,22,20,17,83,67,48,1015,1012,1011,6,5,4,23,6,-,0, ,
2008,11,22,29,26,22,21,19,15,88,66,45,1015,1012,1004,5,5,4,14,8,-,0, ,
2008,11,23,28,24,22,20,17,15,88,60,45,1015,1012,1011,6,5,2,23,14,-,0, ,
2008,11,24,27,24,22,18,16,14,78,60,47,1014,1012,1010,6,5,2,23,6,-,0, ,
2008,11,25,26,23,22,18,17,16,78,65,54,1015,1013,1011,6,5,4,13,8,-,0, ,
2008,11,26,29,24,21,19,17,15,83,64,42,1015,1013,1011,8,5,2,13,6,-,0, ,
2008,11,27,28,26,22,20,18,17,83,65,51,1016,1013,1011,6,5,4,10,3,-,0, ,
2008,11,28,28,24,22,19,17,15,83,64,45,1016,1014,1013,8,6,5,11,5,-,0, ,
2008,11,29,29,26,22,19,18,17,78,63,48,1017,1014,1012,8,6,4,11,6,-,0, ,
2008,11,30,27,26,23,20,18,16,83,65,51,1016,1014,1012,8,6,4,11,6,-,0, ,
2008,12,1,28,26,23,20,19,17,78,66,51,1015,1013,1011,8,5,4,14,6,-,0, ,
2008,12,2,27,24,23,21,18,17,83,66,57,1014,1011,1009,6,5,4,11,5,-,0, ,
2008,12,3,27,26,23,21,18,15,88,66,48,1012,1010,1008,8,5,4,11,8,-,0, ,
2008,12,4,27,24,22,20,18,16,83,70,51,1013,1011,1009,7,6,4,11,3,-,0, ,
2008,12,5,28,24,20,20,18,15,94,68,45,1016,1014,1012,8,7,5,14,6,-,0, ,
2008,12,6,29,26,23,20,18,16,83,61,45,1016,1013,1011,8,6,4,8,3,-,0, ,
2008,12,7,29,26,22,19,18,17,83,63,48,1014,1013,1010,8,6,5,14,5,-,0, ,
2008,12,8,29,26,22,20,18,16,83,62,45,1016,1014,1012,8,6,5,10,2,-,0, ,
2008,12,9,28,26,23,21,20,18,83,71,54,1015,1013,1011,6,6,4,10,2,-,0, ,
2008,12,10,28,24,22,21,20,18,94,71,58,1013,1012,1010,6,5,1,10,2,-,0,Fog,
2008,12,11,27,24,23,21,19,18,83,68,58,1015,1012,1010,6,5,4,14,5,-,0, ,
2008,12,12,29,27,23,22,19,19,83,67,55,1015,1012,1010,7,6,5,19,10,-,0, ,
2008,12,13,28,24,21,21,19,17,88,69,51,1016,1014,1012,6,5,2,23,5,-,0, ,
2008,12,14,29,24,20,20,18,15,94,67,45,1016,1013,1011,5,4,2,14,5,-,0, ,
2008,12,15,25,22,20,20,19,16,94,78,57,1015,1013,1011,4,3,2,14,5,-,0,Fog,
2008,12,16,24,21,18,19,18,16,100,82,61,1015,1013,1011,3,2,0,14,6,-,0,Fog,
2008,12,17,24,20,17,19,18,16,100,87,73,1017,1015,1013,4,2,0,13,3,-,0,Fog,
2008,12,18,25,22,20,20,18,18,94,80,65,1016,1013,1012,4,3,0,11,6,-,0,Fog,
2008,12,19,23,21,19,18,18,17,94,80,69,1015,1013,1011,3,2,0,10,3,-,0,Fog,
2008,12,20,25,23,21,20,19,18,94,81,69,1015,1012,1011,4,2,1,11,5,-,0,Fog,
2008,12,21,22,21,20,20,18,18,88,84,78,1013,1012,1009,4,2,0,14,3,-,0,Fog,
2008,12,22,23,21,19,20,18,18,94,83,73,1015,1013,1012,3,1,0,10,2,-,0,Fog,
2008,12,23,25,23,20,17,17,16,83,69,61,1015,1013,1011,4,3,3,14,10,-,0, ,
2008,12,24,24,21,18,19,17,16,94,73,61,1015,1013,1011,4,2,0,13,6,-,0,Fog,
2008,12,25,23,21,20,19,18,17,88,81,73,1015,1012,1010,4,1,0,14,8,-,0,Fog,
2008,12,26,24,22,20,19,17,16,88,76,65,1013,1012,1010,4,3,0,14,5,-,0,Fog,
2008,12,27,24,21,19,17,14,11,88,65,47,1013,1011,1010,5,4,4,11,3,-,0, ,
2008,12,28,24,21,19,17,16,14,83,68,53,1014,1012,1010,4,3,1,11,6,-,0,Fog,
2008,12,29,25,21,18,17,16,14,94,71,50,1013,1012,1010,5,4,0,14,5,-,0,Fog,
2008,12,30,25,23,21,17,16,15,73,64,54,1016,1012,1011,5,4,4,19,11,-,0, ,
2008,12,31,25,22,19,16,15,14,78,62,50,1015,1012,1010,5,4,2,14,8,-,0, ,
2009,1,1,26,22,18,16,13,11,83,57,41,1015,1013,1010,5,4,2,19,10,-,0, ,
2009,1,2,25,21,17,14,12,9,82,54,38,1016,1014,1012,5,4,2,19,10,-,0, ,
2009,1,3,25,20,16,14,12,10,77,54,39,1017,1014,1012,5,4,2,14,11,-,0, ,
2009,1,4,24,21,19,14,13,10,68,56,44,1015,1013,1011,5,5,4,23,10,-,0, ,
2009,1,5,24,20,16,15,13,10,94,59,44,1013,1011,1010,5,4,1,14,5,-,0,Fog,
2009,1,6,25,21,18,18,15,13,83,63,47,1015,1013,1011,6,4,1,14,6,-,0, ,
2009,1,7,26,22,18,16,15,12,88,63,42,1017,1015,1013,6,5,1,14,8,-,0, ,
2009,1,8,27,23,19,17,16,14,88,64,45,1019,1016,1015,5,4,2,11,6,-,0, ,
2009,1,9,27,22,17,17,15,13,88,61,42,1019,1016,1015,5,4,4,19,6,-,0, ,
2009,1,10,27,22,18,16,13,12,88,52,42,1019,1015,1014,6,5,2,14,6,-,0, ,
2009,1,11,27,23,21,18,14,12,78,56,39,1018,1016,1014,6,5,5,19,10,-,0, ,
2009,1,12,26,23,22,15,13,11,64,50,39,1020,1017,1016,7,6,4,23,16,-,0, ,
2009,1,13,25,22,20,17,14,11,73,61,44,1021,1019,1017,5,5,4,13,10,-,0, ,
2009,1,14,24,20,17,16,14,13,94,63,53,1020,1018,1017,4,3,0,14,5,-,0,Fog,
2009,1,15,25,20,16,16,13,10,94,59,44,1019,1017,1016,5,4,1,13,3,-,0,Fog,
2009,1,16,26,22,18,18,14,13,94,65,47,1019,1017,1015,6,5,1,21,5,-,0,Fog,
2009,1,17,25,21,18,16,13,9,88,59,36,1017,1015,1013,6,5,2,11,2,-,0, ,
2009,1,18,26,21,17,19,16,14,88,64,47,1016,1014,1012,5,4,2,11,3,-,0, ,
2009,1,19,26,21,17,19,17,12,94,67,47,1014,1012,1010,5,4,0,11,5,-,0,Fog,
2009,1,20,27,23,21,20,17,15,88,71,48,1015,1012,1010,5,3,2,14,3,-,0, ,
2009,1,21,26,22,19,17,13,9,88,56,34,1014,1012,1010,7,5,1,26,10,-,0,Fog,
2009,1,22,26,23,20,18,14,11,73,57,39,1014,1011,1010,5,4,2,23,6,-,0, ,
2009,1,23,25,22,20,18,17,13,88,71,47,1012,1010,1008,5,3,1,19,6,-,0, ,
2009,1,24,24,21,18,18,17,14,88,72,53,1013,1011,1010,4,2,0,19,6,-,0,Fog,
2009,1,25,25,21,18,19,18,17,100,81,65,1013,1011,1010,3,2,0,10,2,-,0,Fog,
2009,1,26,23,21,20,20,19,18,94,84,78,1013,1012,1011,5,3,0,11,5,-,0,Fog,
2009,1,27,26,23,20,22,19,18,88,80,65,1013,1011,1010,6,4,1,14,6,-,0, ,
2009,1,28,27,23,20,20,19,18,94,72,58,1013,1011,1010,6,5,0,23,8,-,0,Fog,
2009,1,29,29,26,23,18,11,7,65,42,26,1015,1012,1010,7,5,5,29,21,-,0, ,
2009,1,30,28,24,21,16,13,9,69,52,30,1013,1011,1009,7,5,4,26,11,-,0, ,
2009,1,31,26,23,20,15,15,15,73,58,51,1012,1010,1009,5,4,2,19,11,-,0, ,
2009,2,1,27,22,18,16,12,6,88,50,26,1014,1012,1011,6,4,1,14,8,-,0,Fog,
2009,2,2,27,24,22,16,11,9,69,44,34,1016,1013,1011,5,5,4,16,10,-,0, ,
2009,2,3,26,22,19,12,11,7,64,46,30,1015,1013,1011,6,4,2,23,13,-,0, ,
2009,2,4,27,22,17,15,12,9,77,48,34,1015,1013,1011,5,4,2,23,10,-,0, ,
2009,2,5,28,24,20,17,14,11,78,54,35,1014,1012,1010,5,3,2,23,8,-,0, ,
2009,2,6,28,24,21,18,16,12,78,59,39,1014,1011,1010,5,4,2,14,10,-,0, ,
2009,2,7,28,24,20,17,15,13,83,56,39,1013,1011,1010,5,4,2,19,8,-,0, ,
2009,2,8,28,24,20,16,14,12,78,51,37,1015,1013,1012,5,4,1,14,10,-,0, ,
2009,2,9,28,23,18,15,13,11,83,49,37,1015,1013,1011,6,5,2,19,10,-,0, ,
2009,2,10,28,24,22,16,12,9,65,45,30,1014,1012,1010,6,5,3,16,13,-,0, ,
2009,2,11,29,24,21,17,15,11,73,54,33,1012,1010,1008,5,4,2,19,6,-,0, ,
2009,2,12,27,24,23,19,17,15,78,60,48,1013,1009,1007,5,4,1,26,8,-,0, ,
2009,2,13,26,23,20,19,17,13,83,65,44,1012,1010,1009,5,4,1,14,8,-,0, ,
2009,2,14,28,23,19,17,15,12,88,56,37,1011,1009,1007,6,5,2,23,11,-,0, ,
2009,2,15,29,24,21,19,13,9,88,45,29,1011,1008,1007,6,5,1,26,14,-,0,Fog,
2009,2,16,29,27,24,16,12,8,61,42,28,1013,1011,1010,6,5,4,27,23,-,0, ,
2009,2,17,29,26,21,16,13,10,65,46,30,1013,1010,1009,5,5,4,19,11,-,0, ,
2009,2,18,28,24,22,17,13,10,73,48,34,1011,1009,1008,5,5,3,19,14,-,0, ,
2009,2,19,29,26,22,17,14,12,69,50,35,1011,1009,1007,5,5,4,19,11,-,0, ,
2009,2,20,29,24,21,19,13,9,88,49,30,1013,1012,1010,6,5,2,19,10,-,0, ,
2009,2,21,30,26,22,17,13,9,69,46,27,1013,1010,1008,7,5,2,19,6,-,0, ,
2009,2,22,29,24,20,21,17,14,83,60,42,1010,1009,1007,5,4,2,11,5,-,0, ,
2009,2,23,28,24,22,21,19,18,88,72,58,1012,1009,1007,6,5,4,11,3,-,0, ,
2009,2,24,27,23,20,22,21,18,94,79,61,1010,1007,1006,5,4,1,19,13,-,0,Fog,
2009,2,25,28,24,22,25,22,18,89,79,66,1009,1007,1005,6,5,5,27,18,-,0, ,
2009,2,26,29,27,24,24,22,21,89,79,66,1010,1008,1006,6,5,4,16,11,-,0, ,
2009,2,27,28,27,25,24,22,21,94,80,70,1012,1009,1007,6,5,4,13,6,-,0, ,
2009,2,28,28,26,24,22,21,20,89,73,65,1011,1008,1006,6,5,3,13,8,-,0, ,
2009,3,1,30,28,25,24,20,18,94,67,51,1011,1008,1006,6,5,1,19,8,-,0,Fog,
2009,3,2,31,27,24,20,13,6,74,44,22,1010,1008,1006,7,5,4,11,5,-,0, ,
2009,3,3,30,27,24,22,17,11,83,59,33,1010,1008,1007,5,4,2,14,8,-,0, ,
2009,3,4,28,27,25,24,22,18,89,79,65,1010,1007,1005,6,5,4,23,14,-,0, ,
2009,3,5,28,27,26,23,22,20,83,74,62,1009,1007,1005,5,5,4,23,16,-,0, ,
2009,3,6,30,27,24,23,22,20,89,74,55,1010,1008,1006,7,5,4,23,13,-,0, ,
2009,3,7,28,26,24,21,20,19,83,68,58,1012,1012,1011,7,5,4,10,3,-,0, ,
2009,3,8,31,28,25,24,22,21,89,71,55,1011,1009,1008,5,5,4,13,8,-,0, ,
2009,3,9,30,28,25,25,21,18,100,66,51,1013,1010,1008,5,4,0,16,10,-,0,Fog,
2009,3,10,31,28,25,22,19,16,83,56,40,1013,1011,1009,5,4,2,16,8,-,0, ,
2009,3,11,31,29,27,21,17,11,70,52,29,1011,1009,1007,5,4,4,8,2,-,0, ,
2009,3,12,32,29,26,21,16,10,74,48,27,1011,1008,1006,5,4,1,19,6,-,0, ,
2009,3,13,27,24,24,18,17,15,69,58,48,1014,1014,1013,4,3,2,8,8,-,0, ,
2009,3,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2009,3,15,29,27,26,22,21,18,78,65,51,1012,1009,1008,4,3,2,10,3,-,0, ,
2009,3,16,26,-,26,17,17,17,57,57,57,1012,1012,1012,1,1,1,6,6,-,0, ,
2009,3,17,30,28,25,22,21,16,83,68,43,1009,1007,1006,4,4,4,14,8,-,0, ,
2009,3,18,31,27,23,20,18,17,83,53,43,1011,1008,1006,5,4,1,19,10,-,0, ,
2009,3,19,32,28,24,22,19,16,89,58,43,1011,1008,1005,5,4,1,14,6,-,0, ,
2009,3,20,29,27,24,23,21,20,89,71,62,1011,1009,1007,8,6,2,14,6,-,0, ,
2009,3,21,30,28,26,24,22,21,84,70,58,1011,1008,1006,7,6,5,13,10,-,0, ,
2009,3,22,30,28,25,24,21,16,94,64,43,1010,1008,1006,6,5,0,10,5,-,0,Fog,
2009,3,23,31,28,26,24,22,20,84,67,52,1012,1010,1008,4,4,2,19,10,-,0, ,
2009,3,24,32,29,26,23,19,16,79,57,38,1012,1010,1007,5,4,2,19,8,-,0, ,
2009,3,25,32,28,25,24,20,15,84,62,36,1011,1008,1007,6,5,1,19,10,-,0, ,
2009,3,26,30,28,25,23,21,19,78,67,58,1010,1008,1005,6,5,4,16,6,-,0, ,
2009,3,27,29,27,24,24,22,19,89,75,69,1011,1009,1007,7,5,4,23,13,-,0,"Rain , Thunderstorm",
2009,3,28,31,28,26,24,20,16,83,64,46,1012,1010,1008,7,6,4,14,6,-,0, ,
2009,3,29,29,27,26,24,23,22,84,73,66,1011,1009,1007,7,6,5,13,8,-,0, ,
2009,3,30,29,27,25,24,23,22,89,74,66,1010,1008,1006,8,6,3,13,8,-,0, ,
2009,3,31,29,27,23,24,23,22,94,81,70,1009,1007,1004,8,6,4,34,21,-,0,Thunderstorm,
2009,4,1,30,27,24,23,20,15,79,65,40,1009,1008,1006,7,7,5,14,10,-,0, ,
2009,4,2,30,28,27,24,23,22,79,72,66,1011,1009,1007,6,6,5,19,10,-,0, ,
2009,4,3,30,29,28,24,23,22,79,71,62,1011,1009,1007,7,7,6,14,10,-,0, ,
2009,4,4,30,28,26,23,22,20,79,70,58,1011,1008,1007,8,7,4,19,13,-,0, ,
2009,4,5,30,28,25,24,23,22,89,73,62,1012,1009,1007,8,7,4,23,14,-,0, ,
2009,4,6,30,28,27,24,23,22,79,73,62,1009,1007,1005,7,6,5,19,10,-,0, ,
2009,4,7,31,29,27,25,24,23,84,74,66,1009,1007,1004,7,7,5,13,10,-,0, ,
2009,4,8,31,29,27,25,24,24,84,76,70,1009,1007,1006,8,6,4,21,10,-,0, ,
2009,4,9,30,29,28,25,24,24,79,75,70,1009,1007,1006,8,7,6,23,16,-,0, ,
2009,4,10,32,29,26,24,23,21,83,66,55,1009,1007,1005,8,6,1,19,10,-,0, ,
2009,4,11,32,30,28,24,23,22,79,64,55,1009,1007,1004,7,6,4,19,8,-,0, ,
2009,4,12,32,30,28,24,24,23,79,72,62,1009,1007,1004,6,5,4,23,10,-,0, ,
2009,4,13,32,30,28,26,24,22,79,71,66,1007,1004,1002,7,6,4,24,13,-,0, ,
2009,4,14,31,30,29,25,24,23,79,72,66,1007,1005,1003,8,7,6,14,11,-,0, ,
2009,4,15,31,29,27,25,24,22,89,72,58,1008,1006,1004,9,8,5,19,8,-,0, ,
2009,4,16,31,28,25,25,24,22,89,79,66,1008,1006,1004,7,6,5,19,14,-,0,Rain,
2009,4,17,28,27,26,25,24,24,94,89,79,1004,1001,996,6,5,4,26,16,-,0,Rain,
2009,4,18,30,29,29,26,26,26,84,81,79,1006,1005,1004,7,6,5,23,19,-,0, ,
2009,4,19,30,29,28,26,26,24,89,82,74,1008,1006,1004,7,5,5,26,21,-,0, ,
2009,4,20,31,30,29,26,26,25,84,79,70,1006,1003,1001,7,6,5,29,23,-,0, ,
2009,4,21,30,29,29,26,26,25,84,80,74,1004,1003,1001,6,6,6,34,26,-,0, ,
2009,4,22,32,30,28,27,26,25,84,80,75,1006,1004,1002,6,6,5,29,26,-,0, ,
2009,4,23,32,30,28,28,27,25,89,81,75,1008,1006,1005,6,6,5,34,23,-,0, ,
2009,4,24,29,-,29,27,27,27,89,89,89,1007,1007,1007,5,5,5,14,14,-,0, ,
2009,4,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2009,4,26,33,31,29,27,24,23,89,69,55,1008,1006,1004,6,6,5,14,10,-,0, ,
2009,4,27,31,29,28,27,26,24,94,80,70,1009,1007,1004,7,6,4,23,13,-,0, ,
2009,4,28,32,30,28,26,24,24,89,74,66,1010,1008,1006,8,7,6,19,11,-,0, ,
2009,4,29,31,28,26,25,24,23,89,76,62,1010,1008,1006,8,6,4,19,13,-,0, ,
2009,4,30,31,28,26,25,24,23,89,76,66,1009,1007,1005,8,7,5,26,16,-,0, ,
2009,5,1,31,29,27,25,24,23,84,72,66,1009,1007,1005,8,7,6,29,21,-,0, ,
2009,5,2,31,28,25,25,23,19,89,72,61,1010,1008,1006,8,7,5,19,11,-,0,"Rain , Thunderstorm",
2009,5,3,30,28,25,25,23,21,94,74,62,1011,1008,1006,7,6,6,14,8,-,0,Thunderstorm,
2009,5,4,31,28,26,25,23,21,74,69,62,1009,1006,1004,8,7,6,26,8,-,0, ,
2009,5,5,31,29,28,26,24,24,84,74,66,1009,1006,1005,8,7,6,19,13,-,0, ,
2009,5,6,31,29,27,26,25,23,89,76,62,1009,1006,1004,7,6,5,14,11,-,0, ,
2009,5,7,32,30,28,26,26,25,84,78,70,1007,1004,1003,8,7,5,14,10,-,0, ,
2009,5,8,31,29,28,26,26,25,84,79,70,1007,1004,1002,8,7,6,19,13,-,0, ,
2009,5,9,31,30,29,26,25,25,84,74,70,1005,1003,1001,8,7,5,19,14,-,0, ,
2009,5,10,31,29,27,27,26,24,89,75,66,1005,1003,1001,8,7,5,23,16,-,0, ,
2009,5,11,32,29,26,26,23,17,84,67,40,1007,1003,1002,7,6,6,27,11,-,0,Thunderstorm,
2009,5,12,33,30,27,25,23,21,79,66,52,1006,1004,1002,8,7,5,19,6,-,0, ,
2009,5,13,32,30,28,25,24,24,79,71,62,1005,1002,1000,8,7,5,16,6,-,0, ,
2009,5,14,30,28,26,22,21,21,74,67,58,1003,1002,1000,7,7,5,26,13,-,0,"Rain , Thunderstorm",
2009,5,15,32,29,27,25,24,23,79,70,62,1005,1003,1001,8,7,6,13,5,-,0, ,
2009,5,16,32,30,26,26,24,24,89,76,70,1006,1006,1005,6,6,5,19,10,-,0, ,
2009,5,17,31,28,26,26,24,23,89,74,66,1009,1007,1005,8,7,6,14,8,-,0, ,
2009,5,18,30,28,27,26,24,22,89,78,70,1008,1006,1005,6,6,5,19,11,-,0,Rain,
2009,5,19,32,30,29,26,25,24,84,74,66,1007,1005,1003,8,7,6,19,13,-,0, ,
2009,5,20,32,30,28,26,25,24,89,73,62,1007,1004,1001,8,8,7,23,11,-,0, ,
2009,5,21,32,29,27,26,24,23,84,71,62,1007,1004,1002,7,7,6,24,8,-,0, ,
2009,5,22,33,30,26,26,25,24,94,74,59,1005,1003,1001,8,7,6,14,10,-,0,Rain,
2009,5,23,31,29,27,26,24,23,89,74,62,1003,1002,999,8,7,5,14,8,-,0,"Rain , Thunderstorm",
2009,5,24,33,30,27,26,23,21,89,68,52,1001,998,995,10,7,4,19,10,-,0,Rain,
2009,5,25,28,27,25,26,24,23,94,89,84,998,996,994,8,6,4,34,27,52,0,Rain,
2009,5,26,31,28,26,27,26,24,94,86,79,1003,1001,999,6,5,4,34,26,-,0,"Rain , Thunderstorm",
2009,5,27,32,28,25,27,25,23,89,81,70,1004,1002,1000,8,7,7,14,11,-,0,Thunderstorm,
2009,5,28,32,30,28,27,26,25,84,77,70,1004,1003,1002,8,8,7,19,11,-,0, ,
2009,5,29,32,30,29,26,26,25,84,76,66,1005,1003,1001,9,8,5,11,6,-,0, ,
2009,5,30,31,29,27,26,25,25,89,78,70,1004,1002,1001,8,7,5,11,6,-,0, ,
2009,5,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2009,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0, ,
2009,6,2,30,28,25,26,24,23,89,80,70,1002,1001,1000,7,6,6,26,16,-,0, ,
2009,6,3,30,28,25,24,23,23,89,82,66,1002,1000,999,8,6,6,11,6,-,0,Rain,
2009,6,4,31,29,27,25,24,24,84,72,66,1004,999,995,8,7,6,16,11,-,0, ,
2009,6,5,31,29,26,25,25,24,89,78,70,1000,997,994,7,6,5,14,8,-,0,"Rain , Thunderstorm",
2009,6,6,33,29,26,25,24,23,89,79,59,998,996,994,8,7,5,11,6,-,0,"Rain , Thunderstorm",
2009,6,7,31,29,28,28,25,23,94,77,66,997,995,993,8,7,6,23,10,-,0,Rain,
2009,6,8,28,26,24,25,24,22,94,84,78,1000,999,996,8,7,4,19,16,-,0,"Rain , Thunderstorm",
2009,6,9,30,29,29,27,26,25,89,81,74,1005,1004,1002,8,7,7,21,18,-,0, ,
2009,6,10,31,29,28,27,26,25,89,79,74,1006,1005,1003,7,7,7,23,14,-,0, ,
2009,6,11,32,30,28,27,26,25,89,78,70,1005,1004,1003,8,8,6,14,13,-,0, ,
2009,6,12,32,30,28,27,26,26,89,80,75,1005,1004,1002,7,7,6,23,13,-,0, ,
2009,6,13,31,29,28,26,26,25,84,77,70,1007,1005,1004,8,7,5,19,13,-,0, ,
2009,6,14,31,29,28,27,26,25,89,76,70,1007,1005,1002,8,7,5,23,13,-,0,Rain,
2009,6,15,32,30,29,27,26,25,84,77,70,1004,1002,1000,7,6,6,23,13,-,0, ,
2009,6,16,33,31,29,28,26,24,84,76,66,1003,1000,998,7,6,5,19,10,-,0, ,
